hand_kind,hand_value,dealer_upcard,true_count_bucket,best_action,best_action_value,visits
hard,7,10,0,HIT,-0.3242515091358479,49843
hard,7,10,1,HIT,-0.3364603067897076,33282
hard,7,10,2,HIT,-0.3407955708009848,16760
hard,7,10,3,HIT,-0.3403030303030306,10034
hard,7,10,4,HIT,-0.3412262156448206,5622
hard,7,10,5,STAND,-0.5704008221993835,3000
hard,7,10,6,HIT,-0.3949404761904762,3770
hard,7,11,-6,HIT,-0.37317397078353254,767
hard,7,11,-5,STAND,-0.6307129798903109,555
hard,7,11,-4,HIT,-0.3943298969072166,1023
hard,7,11,-3,HIT,-0.412535612535612,1844
hard,7,11,-2,HIT,-0.3677658142664864,3062
hard,7,11,-1,HIT,-0.36908517350157805,5405
hard,7,11,0,HIT,-0.35741197869299807,8912
hard,7,11,1,STAND,-0.5816927477704867,6002
hard,7,11,2,HIT,-0.35772623325710495,3132
hard,7,11,3,STAND,-0.6043703277745833,1756
hard,7,11,4,HIT,-0.41064257028112444,1005
hard,7,11,5,STAND,-0.6220472440944883,513
hard,7,11,6,STAND,-0.5486862442040191,657
hard,8,2,-6,HIT,-0.07547169811320756,874
hard,8,2,-5,DOUBLE,-0.18518518518518526,666
hard,8,2,-4,HIT,-0.023417172593235013,1209
hard,8,2,-3,HIT,-0.0716666666666667,2089
hard,8,2,-2,HIT,-0.06311881188118813,3465
hard,8,2,-1,HIT,-0.03803323625149907,5987
hard,8,2,0,HIT,-0.02107530910453371,10835
hard,8,2,1,HIT,-0.03228869895536577,11703
hard,8,2,2,HIT,-0.00675541426584541,5361
hard,8,2,3,HIT,0.008030726256983266,3155
hard,8,2,4,HIT,0.029495178672716938,1796
hard,8,2,5,HIT,-0.005107252298263524,999
hard,8,2,6,HIT,-0.027397260273972605,1357
hard,8,3,-6,HIT,-0.10368663594470048,896
hard,8,3,-5,STAND,-0.3532934131736532,683
hard,8,3,-4,HIT,-0.04522184300341298,1237
hard,8,3,-3,STAND,-0.27009485771342984,2027
hard,8,3,-2,HIT,-0.016209843796050713,3467
hard,8,3,-1,HIT,-0.02974683544303801,6547
hard,8,3,0,HIT,0.0013566066745048407,11373
hard,8,3,1,HIT,0.012053235121787834,12072
hard,8,3,2,HIT,0.013937282229965117,6206
hard,8,3,3,HIT,0.0200826934435913,3435
hard,8,3,4,HIT,0.05092091007583974,1890
hard,8,3,5,HIT,0.010194624652455984,1103
hard,8,3,6,HIT,0.07115235885537505,1314
hard,8,4,-6,HIT,-0.0692488262910798,958
hard,8,4,-5,STAND,-0.2694610778443113,674
hard,8,4,-4,HIT,-0.02276422764227644,1254
hard,8,4,-3,DOUBLE,-0.030503304524656882,2065
hard,8,4,-2,HIT,-0.009990917347865582,3473
hard,8,4,-1,HIT,0.025874460948730253,6318
hard,8,4,0,HIT,0.04169443122322701,11039
hard,8,4,1,HIT,0.0437154150197628,12859
hard,8,4,2,HIT,0.03902834008097168,6265
hard,8,4,3,DOUBLE,0.0569185475956821,3350
hard,8,4,4,DOUBLE,0.11675126903553294,1803
hard,8,4,5,DOUBLE,0.1642512077294688,1004
hard,8,4,6,HIT,0.0816640986132512,1328
hard,8,5,-6,HIT,0.0918367346938776,866
hard,8,5,-5,STAND,-0.3086419753086417,654
hard,8,5,-4,STAND,-0.23760683760683757,1228
hard,8,5,-3,HIT,0.053339740509370515,2161
hard,8,5,-2,HIT,0.0226286422814631,3296
hard,8,5,-1,HIT,0.02043893449489039,6073
hard,8,5,0,HIT,0.05422197119457802,10772
hard,8,5,1,DOUBLE,0.032442569151429804,12078
hard,8,5,2,DOUBLE,0.04489420423183087,5818
hard,8,5,3,HIT,0.12467866323907485,3289
hard,8,5,4,DOUBLE,0.121530382595649,1806
hard,8,5,5,DOUBLE,0.20496894409937916,1063
hard,8,5,6,HIT,0.1746656176239179,1278
hard,8,6,-6,HIT,-0.01714898177920687,945
hard,8,6,-5,HIT,0.032544378698224866,680
hard,8,6,-4,HIT,0.08006814310051114,1200
hard,8,6,-3,HIT,0.058134083450539074,2167
hard,8,6,-2,HIT,0.10163834951456319,3381
hard,8,6,-1,HIT,0.09801381692573408,6159
hard,8,6,0,HIT,0.08503952004570983,10716
hard,8,6,1,HIT,0.0777493606138108,12094
hard,8,6,2,HIT,0.11042151538660427,5777
hard,8,6,3,HIT,0.13482384823848242,3170
hard,8,6,4,HIT,0.17233294255568588,1741
